Unnamed: 0,BoroCode,Latitude,Longitude,HrcEvac,Program_Bike Racks,RackType_DOT Sled (Black),RackType_GFI Sled (Silver - Right),RackType_GFI Sled (Silver),RackType_Large Hoop,RackType_Opal Rack (Parks),RackType_Other DOT,RackType_Other Non-DOT,RackType_Small Hoop,RackType_Staple (Parks),RackType_U Rack,RackType_U Rack (DOT),RackType_Undetermined,RackType_Wave Rack,RackType_Wave Rack (Non DOT),RackType_Wave Rack (Non-DOT),RackType_Wave Rack (Parks),FEMAFldz_AE,FEMAFldz_VE,FEMAFldz_X,Cluster
13956,1,40.806973,-73.94945,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13957,3,40.7238,-73.950557,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
13958,1,40.72474,-73.990011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
13959,4,40.75877,-73.76841,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13960,1,40.83615,-73.943144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
13961,4,40.746442,-73.891403,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
13962,3,40.678247,-73.963934,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13963,3,40.667343,-73.981306,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
13964,1,40.714197,-73.987128,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13965,1,40.72744,-74.007328,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
13966,4,40.709055,-73.747047,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13967,3,40.682816,-73.993179,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13968,1,40.840234,-73.939492,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13969,2,40.886079,-73.908895,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
13970,1,40.821648,-73.947089,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13971,1,40.76403,-73.955664,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
13972,3,40.707789,-73.956309,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13973,3,40.62939,-73.995998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13974,1,40.725727,-73.978907,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13975,1,40.720837,-73.988795,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13976,3,40.71413,-73.955421,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13977,1,40.71520646,-74.01013214,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13978,3,40.715034,-73.962431,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13979,3,40.661151,-73.960618,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
13980,2,40.853886,-73.908675,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13981,4,40.727625,-73.854735,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13982,3,40.681013,-73.881435,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13983,4,40.746928,-73.890096,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13984,1,40.77599,-73.962248,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
13985,3,40.672636,-73.95426,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13986,1,40.755107,-73.98278,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13987,3,40.675815,-73.877475,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13988,2,40.822669,-73.902583,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13989,1,40.724577,-73.990718,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13990,2,40.859604,-73.893549,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13991,3,40.689313,-73.985899,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13992,3,40.661411,-73.960644,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
13993,1,40.744319,-73.988989,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13994,4,40.769754,-73.927655,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13995,1,40.848524,-73.932403,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
13996,3,40.643445,-73.977719,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13997,4,40.73905,-73.93312,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13998,3,40.704205,-73.984647,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13999,1,40.791989,-73.971343,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14000,2,40.839881,-73.842802,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14001,1,40.753481,-73.966588,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14002,1,40.714143,-73.995282,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14003,1,40.724631,-74.009049,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
14004,2,40.82385,-73.891742,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14005,1,40.80546,-73.955858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14006,2,40.85419,-73.912084,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14007,1,40.77453,-73.957259,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14008,3,40.672665,-73.873148,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14009,4,40.75724,-73.827109,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14010,1,40.787728,-73.94924,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14011,4,40.582911,-73.826771,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14012,4,40.742771,-73.932537,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14013,3,40.683466,-73.992738,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14014,3,40.708757,-73.958631,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14015,3,40.672243,-73.965292,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14016,2,40.879439,-73.905693,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14017,1,40.734176,-74.003209,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14018,1,40.740246,-73.994871,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14019,1,40.761447,-73.994202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
14020,2,40.825209,-73.917019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14021,1,40.707176,-74.005371,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
14022,4,40.745832,-73.901754,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14023,1,40.781838,-73.958206,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14024,3,40.710566,-73.966947,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14025,1,40.729978,-74.003753,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14026,4,40.750417,-73.877426,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14027,3,40.692758,-73.927649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14028,3,40.680701,-73.994484,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14029,4,40.700036,-73.906528,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14030,1,40.719404,-73.99892,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14031,3,40.647011,-73.969467,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14032,3,40.679157,-73.958462,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14033,3,40.60248,-73.994905,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14034,3,40.633261,-73.964965,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14035,1,40.80908,-73.959285,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14036,3,40.70421,-73.98465,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14037,3,40.687359,-73.988104,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14038,1,40.865456,-73.92067,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14039,3,40.635306,-74.009648,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14040,1,40.830556,-73.936402,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14041,3,40.622271,-73.964942,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14042,4,40.750071,-73.885266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
14043,3,40.593266,-73.946048,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14044,1,40.727168,-73.980506,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14045,1,40.793546,-73.970625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14046,3,40.648993,-73.964433,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14047,2,40.860975,-73.892272,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14048,3,40.69035,-73.995073,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14049,1,40.788382,-73.95296,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14050,3,40.655808,-73.950188,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14051,4,40.703976,-73.808941,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14052,1,40.721448,-74.008415,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14053,3,40.645359,-73.999187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14054,4,40.74763,-73.945259,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
14055,3,40.70725,-73.954709,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14056,1,40.868864,-73.931631,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14057,3,40.689828,-73.922527,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14058,3,40.632664,-74.027216,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
14059,4,40.747329,-73.881793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
14060,3,40.67633,-73.92182,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14061,3,40.686974,-73.998105,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14062,1,40.72677066,-74.00366825,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14063,2,40.878791,-73.880205,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14064,3,40.719815,-73.962524,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14065,3,40.710902,-73.961642,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14066,4,40.705301,-73.902699,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14067,1,40.741182,-74.008759,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
14068,1,40.800068,-73.96586,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14069,3,40.614142,-73.973583,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14070,3,40.650972,-73.94527,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14071,3,40.679011,-74.005531,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14072,1,40.730416,-73.98942,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14073,1,40.741903,-73.997926,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14074,3,40.723615,-73.952664,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14075,3,40.717549,-73.948027,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14076,1,40.714538,-74.010347,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14077,3,40.729958,-73.95604,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14078,4,40.767364,-73.912072,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14079,3,40.64231,-74.006148,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14080,3,40.621916,-74.031786,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14081,3,40.672612,-73.976707,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14082,1,40.71309,-74.003975,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14083,3,40.642651,-73.980014,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14084,1,40.80384,-73.954209,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14085,1,40.790132,-73.951934,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14086,1,40.756664,-73.993778,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14087,4,40.587458,-73.811471,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14088,4,40.744297,-73.912732,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14089,1,40.719299,-73.987712,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14090,1,40.729475,-73.980937,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14091,3,40.673753,-73.882843,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14092,1,40.730314,-73.989203,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14093,1,40.804894,-73.966535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14094,3,40.683624,-73.967289,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14095,1,40.727403,-74.002618,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14096,4,40.694609,-73.73824,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14097,3,40.593266,-73.946044,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14098,3,40.69023686,-73.9940517,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14099,4,40.726476,-73.727473,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14100,3,40.678579,-73.865963,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14101,3,40.672916,-73.93066,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14102,3,40.676996,-73.969209,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14103,3,40.665167,-73.885679,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14104,1,40.803585,-73.948379,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14105,1,40.721477,-74.004456,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
14106,1,40.806026,-73.954305,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14107,3,40.649192,-74.009449,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14108,4,40.760269,-73.768448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
14109,5,40.564079,-74.116018,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
14110,1,40.740588,-74.006745,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14111,3,40.642828,-74.009199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14112,1,40.796432,-73.938411,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14113,1,40.847391,-73.939782,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14114,1,40.754979,-73.965201,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14115,3,40.608017,-74.001599,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
14116,3,40.675501,-73.959914,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14117,1,40.76548,-73.99161,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14118,3,40.635213,-74.023392,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
14119,1,40.784856,-73.93516,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
14120,3,40.736476,-73.955199,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14121,3,40.723076,-73.943835,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14122,1,40.821871,-73.939111,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14123,3,40.649791,-73.961967,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14124,3,40.659505,-73.998808,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14125,1,40.802865,-73.956602,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14126,3,40.63578,-73.962515,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14127,1,40.791021,-73.94493,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
14128,4,40.753613,-73.907459,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14129,1,40.769008,-73.952296,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14130,3,40.719719,-73.957678,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14131,3,40.669593,-73.910946,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14132,3,40.713622,-73.961911,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14133,3,40.662869,-73.984823,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14134,1,40.742619,-73.991915,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14135,3,40.67404,-73.956819,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14136,1,40.713278,-73.998805,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14137,3,40.705743,-73.950897,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14138,4,40.752449,-73.924747,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14139,3,40.631999,-73.943381,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14140,3,40.649704,-73.963057,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14141,3,40.718448,-73.9524,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
14142,1,40.742583,-74.000317,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14143,3,40.651781,-73.931048,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14144,3,40.683109,-73.917287,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14145,4,40.747048,-73.891414,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14146,3,40.675312,-73.873023,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14147,1,40.754453,-73.96588,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14148,1,40.725202,-73.990021,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14149,3,40.687169,-73.990102,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14150,4,40.747092,-73.912123,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14151,1,40.743149,-74.003613,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14152,4,40.74097752,-73.7929228,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14153,3,40.642242,-73.980582,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14154,1,40.7873,-73.975418,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14155,3,40.68043217,-73.98117034,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14156,1,40.7315,-74.001227,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14157,1,40.734359,-73.989972,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14158,1,40.741325,-73.996561,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14159,3,40.677025,-73.935838,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14160,3,40.68809,-73.988053,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14161,1,40.710522,-73.986764,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
14162,3,40.636853,-74.008041,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14163,1,40.773726,-73.983675,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14164,1,40.739284,-74.001214,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14165,3,40.680825,-73.974706,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14166,4,40.768344,-73.932399,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14167,3,40.662275,-73.891976,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14168,3,40.643087,-73.978961,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
14169,1,40.797523,-73.969927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14170,3,40.647181,-74.008057,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14171,1,40.860606,-73.927685,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14172,1,40.729237,-73.983968,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14173,1,40.715538,-74.001203,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14174,1,40.776914,-73.961305,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14175,1,40.745741,-73.998304,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14176,3,40.684552,-74.00344,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14177,1,40.776153,-73.958132,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14178,2,40.88579,-73.909855,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
14179,1,40.767384,-73.964317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
14180,1,40.788784,-73.940823,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14181,3,40.67713,-73.968942,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14182,3,40.715533,-73.938825,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14183,1,40.767523,-73.956058,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
